OrderDate,ReturnDate,SalesOrderNumber,CustomerKey,Customer,BusinessType,Continent,CountryName,StateCode,StateName,CityName,ProductKey,ProductName,SubcategoryName,ProductSize,ProductDetail,CategoryName,ReturnQuantity,UnitPrice,ReturnAmount
2013-07-31 00:00:00,2013-08-16 00:00:00,SO63125,378,Warehousejet,Warehouse,North America,United States,OH,Ohio,Springdale,556,Core MRP,Meal Replacement,2lbs,Natural,Carbs,3,"105,294","315,882"
2013-07-31 00:00:00,2013-08-11 00:00:00,SO63125,378,Warehousejet,Warehouse,North America,United States,OH,Ohio,Springdale,551,Lean Body MRP,Meal Replacement,2lbs,Natural,Carbs,1,"158,430","158,430"
2013-07-31 00:00:00,2013-08-21 00:00:00,SO63125,378,Warehousejet,Warehouse,North America,United States,OH,Ohio,Springdale,527,Lean Body MRP,Meal Replacement,5lbs,Natural,Carbs,3,"158,430","475,290"
2013-07-31 00:00:00,2013-08-12 00:00:00,SO63125,378,Warehousejet,Warehouse,North America,United States,OH,Ohio,Springdale,603,ONE,Meal Replacement,36 oz,Natural,Carbs,1,"72,894","72,894"
2013-07-31 00:00:00,2013-08-11 00:00:00,SO63246,45,Warehouseverse,Warehouse,North America,United States,TN,Tennessee,La Vergne,384,Isolate Whey Protein,Whey Protein,2lbs,Cookies,Protein,4,"672,294","2689,176"
2013-07-31 00:00:00,2013-08-17 00:00:00,SO63219,108,Welfare Store,Warehouse,North America,United States,ME,Maine,Kittery,234,Long-Sleeve Logo Jersey,Jerseys,L,White,Clothing,4,"29,994","119,976"
2013-07-31 00:00:00,2013-08-11 00:00:00,SO63174,317,Workout Sports,Warehouse,North America,Canada,BC,British Columbia,Burnaby,487,Women's MultiVitamin,Vitamins,120 Tablets,NA,Vitamins,5,"32,994","164,970"
2013-07-31 00:00:00,2013-08-17 00:00:00,SO63251,345,Zeus Sports,Warehouse,North America,United States,TX,Texas,Humble,355,Pure Casein Protein,Casein Protein,5lbs,Capuccino,Protein,4,"1391,994","5567,976"
2013-08-29 00:00:00,2013-09-15 00:00:00,SO65281,454,Aphrodite Department,Warehouse,North America,United States,SD,South Dakota,Denby,506,Serious MASS Gainer,Gainer,1lbs,Vanilla,Carbs,2,"200,052","400,104"
2013-08-29 00:00:00,2013-09-17 00:00:00,SO65163,154,Balanced Store,Warehouse,North America,Canada,BC,British Columbia,Vancouver,572,Hydrolyzed Whey Protein,Whey Protein,1lbs,Peanut Butter,Protein,8,"445,410","3563,280"
2013-08-29 00:00:00,2013-09-06 00:00:00,SO65296,595,Battle Ground Fitness,Gym,North America,United States,OR,Oregon,Albany,561,100% Egg Protein,Egg Protein,5lbs,Peanut Butter,Protein,1,"1430,442","1430,442"
2013-08-29 00:00:00,2013-09-18 00:00:00,SO65296,595,Battle Ground Fitness,Gym,North America,United States,OR,Oregon,Albany,586,Hydrolyzed Whey Protein,Whey Protein,1lbs,Cookies,Protein,3,"445,410","1336,230"
2013-08-29 00:00:00,2013-09-18 00:00:00,SO65296,595,Battle Ground Fitness,Gym,North America,United States,OR,Oregon,Albany,572,Hydrolyzed Whey Protein,Whey Protein,1lbs,Peanut Butter,Protein,1,"445,410","445,410"
2013-08-29 00:00:00,2013-09-10 00:00:00,SO65296,595,Battle Ground Fitness,Gym,North America,United States,OR,Oregon,Albany,560,Hydrolyzed Whey Protein,Whey Protein,2lbs,Strawberry,Protein,3,"728,910","2186,730"
2013-08-29 00:00:00,2013-09-09 00:00:00,SO65315,21,Bounce Store,Warehouse,North America,United States,TX,Texas,Irving,532,Carb Watchers Lean Body MRP,Meal Replacement,20 packs,Natural,Carbs,1,"149,874","149,874"
2013-08-29 00:00:00,2013-09-16 00:00:00,SO65315,21,Bounce Store,Warehouse,North America,United States,TX,Texas,Irving,531,Carb Watchers Lean Body MRP,Meal Replacement,42 packs,Natural,Carbs,1,"149,874","149,874"
2013-08-29 00:00:00,2013-09-12 00:00:00,SO65315,21,Bounce Store,Warehouse,North America,United States,TX,Texas,Irving,353,Concentrate Whey Protein,Whey Protein,5lbs,Chocolate,Protein,2,"1391,994","2783,988"
2013-08-29 00:00:00,2013-09-10 00:00:00,SO65315,21,Bounce Store,Warehouse,North America,United States,TX,Texas,Irving,556,Core MRP,Meal Replacement,2lbs,Natural,Carbs,2,"105,294","210,588"
2013-08-29 00:00:00,2013-09-15 00:00:00,SO65315,21,Bounce Store,Warehouse,North America,United States,TX,Texas,Irving,527,Lean Body MRP,Meal Replacement,5lbs,Natural,Carbs,2,"158,430","316,860"
2013-08-29 00:00:00,2013-09-19 00:00:00,SO65315,21,Bounce Store,Warehouse,North America,United States,TX,Texas,Irving,524,Meal Replacement,Meal Replacement,40 packs,Natural,Carbs,4,"158,430","633,720"
2013-08-29 00:00:00,2013-09-05 00:00:00,SO65315,21,Bounce Store,Warehouse,North America,United States,TX,Texas,Irving,603,ONE,Meal Replacement,36 oz,Natural,Carbs,2,"72,894","145,788"
2013-08-29 00:00:00,2013-09-05 00:00:00,SO65232,490,Bounce Warehouse,Warehouse,North America,United States,TX,Texas,Mesquite,298,STEAK in Powder,Beef Protein,5lbs,Vanilla,Protein,2,"809,760","1619,520"
2013-08-29 00:00:00,2013-09-08 00:00:00,SO65232,490,Bounce Warehouse,Warehouse,North America,United States,TX,Texas,Mesquite,476,Women's Gym Shorts,Shorts,L,Black,Clothing,12,"40,594","487,130"
2013-08-29 00:00:00,2013-09-11 00:00:00,SO65207,611,Bulk Department,Warehouse,North America,United States,FL,Florida,Bradenton,562,100% Egg Protein,Egg Protein,5lbs,Coconut,Protein,3,"1430,442","4291,326"
2013-08-29 00:00:00,2013-09-17 00:00:00,SO65176,420,Colossus Store,Warehouse,North America,United States,CA,California,Sherman Oaks,561,100% Egg Protein,Egg Protein,5lbs,Peanut Butter,Protein,2,"1430,442","2860,884"
2013-08-29 00:00:00,2013-09-09 00:00:00,SO65237,72,Departque,Warehouse,North America,United States,NH,New Hampshire,Nashua,545,Alpha Amino,BCAA,30 Servings,NA,Amino Acids,4,"24,294","97,176"
2013-08-29 00:00:00,2013-09-08 00:00:00,SO65175,644,Expert Department,Warehouse,North America,United States,OR,Oregon,Springfield,583,Blended Protein,Blended Protein,5lbs,Vanilla,Protein,4,"1020,594","4082,376"
2013-08-29 00:00:00,2013-09-19 00:00:00,SO65236,54,Factory Store,Warehouse,North America,United States,NY,New York,Melville,477,VitaMode Multivitamin,Vitamins,120 Tablets (60 Days),NA,Vitamins,2,"2,994","5,988"
2013-08-29 00:00:00,2013-09-06 00:00:00,SO65293,277,Fit Pro West,Gym,North America,United States,CA,California,Alhambra,482,Gym Socks,Socks,L,Black,Clothing,11,"5,214","57,356"
2013-08-29 00:00:00,2013-09-18 00:00:00,SO65164,118,Fulfil Store,Warehouse,North America,Canada,ON,Ontario,Toronto,234,Long-Sleeve Logo Jersey,Jerseys,L,White,Clothing,10,"29,994","299,940"
2013-08-29 00:00:00,2013-09-19 00:00:00,SO65174,678,Haven Sports,Warehouse,North America,Canada,ON,Ontario,Toronto,517,FocusMode,BCAA,30 Veggie Caps,NA,Amino Acids,4,"31,584","126,336"
2013-08-29 00:00:00,2013-09-17 00:00:00,SO65174,678,Haven Sports,Warehouse,North America,Canada,ON,Ontario,Toronto,488,Short-Sleeve Classic Jersey,Jerseys,S,Black,Clothing,4,"32,394","129,576"
2013-08-29 00:00:00,2013-09-06 00:00:00,SO65238,281,Heart Store,Warehouse,North America,Canada,QC,Quebec,Montreal,471,Classic Vest,Tights,S,Black,Clothing,15,"34,925","523,875"
2013-08-29 00:00:00,2013-09-13 00:00:00,SO65167,311,Impulse Store,Warehouse,North America,United States,CA,California,Upland,605,Pure Casein Protein,Casein Protein,1lbs,Caramel Ice Cream,Protein,5,"323,994","1619,970"
2013-08-29 00:00:00,2013-09-17 00:00:00,SO65309,543,Iron Mine Gym,Gym,North America,United States,WI,Wisconsin,Johnson Creek,476,Women's Gym Shorts,Shorts,L,Black,Clothing,2,"41,994","83,988"
2013-08-29 00:00:00,2013-09-16 00:00:00,SO65210,90,Iso Department,Warehouse,North America,United States,VA,Virginia,Chantilly,231,Long-Sleeve Logo Jersey,Jerseys,M,White,Clothing,6,"29,994","179,964"
2013-08-29 00:00:00,2013-09-12 00:00:00,SO65261,223,Live Fit Gym,Gym,North America,United States,CO,Colorado,Englewood,564,Concentrate Whey Protein,Whey Protein,5lbs,Vanilla,Protein,2,"1430,442","2860,884"
2013-08-29 00:00:00,2013-09-07 00:00:00,SO65199,621,Monster All Star,Supplement Store,North America,United States,WA,Washington,Bellingham,570,Hydrolyzed Whey Protein,Whey Protein,1lbs,Capuccino,Protein,2,"445,410","890,820"
2013-08-29 00:00:00,2013-09-17 00:00:00,SO65257,539,Monster Healing,Supplement Store,North America,United States,NY,New York,Lake George,563,100% Egg Protein,Egg Protein,5lbs,Cookies,Protein,2,"1430,442","2860,884"
2013-08-29 00:00:00,2013-09-09 00:00:00,SO65257,539,Monster Healing,Supplement Store,North America,United States,NY,New York,Lake George,571,Isolate Whey Protein,Whey Protein,1lbs,Caramel Ice Cream,Protein,3,"445,410","1336,230"
2013-08-29 00:00:00,2013-09-09 00:00:00,SO65188,497,Monster Health,Supplement Store,North America,Canada,BC,British Columbia,Richmond,600,Isolate Whey Protein,Whey Protein,1lbs,Peanut Butter,Protein,3,"323,994","971,982"
2013-08-29 00:00:00,2013-09-15 00:00:00,SO65303,61,Monster Interval,Supplement Store,North America,United States,CA,California,Fullerton,544,MICROPURE GLUTAMINE,Glutamine,500 Grams,NA,Amino Acids,6,"48,594","291,564"
2013-08-29 00:00:00,2013-09-10 00:00:00,SO65263,542,Monster Naturo,Supplement Store,North America,United States,WA,Washington,Kirkland,591,Pure Casein Protein,Casein Protein,1lbs,Capuccino,Protein,2,"338,994","677,988"
2013-08-29 00:00:00,2013-09-18 00:00:00,SO65168,509,Monster Optimum,Supplement Store,North America,United States,AZ,Arizona,Tucson,575,Pure Casein Protein,Casein Protein,5lbs,Cookies,Protein,2,"1430,442","2860,884"
2013-08-29 00:00:00,2013-09-18 00:00:00,SO65221,327,Monster Quest,Supplement Store,North America,United States,MO,Missouri,Saint Louis,476,Women's Gym Shorts,Shorts,L,Black,Clothing,9,"41,994","377,946"
2013-08-29 00:00:00,2013-09-09 00:00:00,SO65242,627,Monster Vigor,Supplement Store,North America,United States,NC,North Carolina,Raleigh,568,Hydrolyzed Whey Protein,Whey Protein,1lbs,Vanilla,Protein,2,"445,410","890,820"
2013-08-29 00:00:00,2013-09-16 00:00:00,SO65206,10,Monsteroryx,Supplement Store,North America,Canada,BC,British Columbia,Burnaby,590,100% Egg Protein,Egg Protein,2lbs,Chocolate,Protein,6,"461,694","2770,164"
2013-08-29 00:00:00,2013-09-11 00:00:00,SO65206,10,Monsteroryx,Supplement Store,North America,Canada,BC,British Columbia,Burnaby,588,100% Egg Protein,Egg Protein,2lbs,Peanut Butter,Protein,3,"461,694","1385,082"
2013-08-29 00:00:00,2013-09-14 00:00:00,SO65206,10,Monsteroryx,Supplement Store,North America,Canada,BC,British Columbia,Burnaby,532,Carb Watchers Lean Body MRP,Meal Replacement,20 packs,Natural,Carbs,4,"149,874","599,496"
2013-08-29 00:00:00,2013-09-17 00:00:00,SO65206,10,Monsteroryx,Supplement Store,North America,Canada,BC,British Columbia,Burnaby,353,Concentrate Whey Protein,Whey Protein,5lbs,Chocolate,Protein,6,"1391,994","8351,964"
2013-08-29 00:00:00,2013-09-06 00:00:00,SO65206,10,Monsteroryx,Supplement Store,North America,Canada,BC,British Columbia,Burnaby,524,Meal Replacement,Meal Replacement,40 packs,Natural,Carbs,3,"158,430","475,290"
2013-08-29 00:00:00,2013-09-09 00:00:00,SO65206,10,Monsteroryx,Supplement Store,North America,Canada,BC,British Columbia,Burnaby,355,Pure Casein Protein,Casein Protein,5lbs,Capuccino,Protein,8,"1391,994","11135,952"
2013-08-29 00:00:00,2013-09-18 00:00:00,SO65194,53,Muscle Magic,Gym,North America,United States,MA,Massachusetts,Norwood,586,Hydrolyzed Whey Protein,Whey Protein,1lbs,Cookies,Protein,2,"445,410","890,820"
2013-08-29 00:00:00,2013-09-06 00:00:00,SO65278,308,Nourish Warehouse,Warehouse,North America,United States,WA,Washington,Everett,569,Hydrolyzed Whey Protein,Whey Protein,1lbs,Coconut,Protein,2,"445,410","890,820"
2013-08-29 00:00:00,2013-09-17 00:00:00,SO65312,109,Nutrition Afterburner,Supplement Store,North America,United States,WA,Washington,Issaquah,471,Classic Vest,Tights,S,Black,Clothing,5,"38,100","190,500"
2013-08-29 00:00:00,2013-09-17 00:00:00,SO65248,170,Nutrition Anatomy,Supplement Store,North America,United States,TN,Tennessee,Memphis,582,Blended Protein,Blended Protein,5lbs,Peanut Butter,Protein,3,"1020,594","3061,782"
2013-08-29 00:00:00,2013-09-16 00:00:00,SO65248,170,Nutrition Anatomy,Supplement Store,North America,United States,TN,Tennessee,Memphis,374,Isolate Whey Protein,Whey Protein,5lbs,Caramel Ice Cream,Protein,4,"1466,010","5864,040"
2013-08-29 00:00:00,2013-09-14 00:00:00,SO65234,182,Nutrition Apollo,Supplement Store,North America,United States,OR,Oregon,Milwaukie,563,100% Egg Protein,Egg Protein,5lbs,Cookies,Protein,5,"1430,442","7152,210"
2013-08-29 00:00:00,2013-09-08 00:00:00,SO65173,155,Nutrition Bigger,Supplement Store,North America,Canada,ON,Ontario,Toronto,546,HYDRAMINO Electrolytes,BCAA,60 Servings,NA,Amino Acids,4,"37,254","149,016"
2013-08-29 00:00:00,2013-09-16 00:00:00,SO65205,579,Nutrition Evolution,Supplement Store,North America,United States,MN,Minnesota,Branch,372,Isolate Whey Protein,Whey Protein,5lbs,Strawberry,Protein,2,"1466,010","2932,020"
2013-08-29 00:00:00,2013-09-10 00:00:00,SO65235,685,Nutrition Pathway,Supplement Store,North America,Canada,QC,Quebec,Montreal,590,100% Egg Protein,Egg Protein,2lbs,Chocolate,Protein,2,"461,694","923,388"
2013-08-29 00:00:00,2013-09-17 00:00:00,SO65235,685,Nutrition Pathway,Supplement Store,North America,Canada,QC,Quebec,Montreal,588,100% Egg Protein,Egg Protein,2lbs,Peanut Butter,Protein,1,"461,694","461,694"
2013-08-29 00:00:00,2013-09-09 00:00:00,SO65235,685,Nutrition Pathway,Supplement Store,North America,Canada,QC,Quebec,Montreal,532,Carb Watchers Lean Body MRP,Meal Replacement,20 packs,Natural,Carbs,1,"149,874","149,874"
2013-08-29 00:00:00,2013-09-19 00:00:00,SO65235,685,Nutrition Pathway,Supplement Store,North America,Canada,QC,Quebec,Montreal,524,Meal Replacement,Meal Replacement,40 packs,Natural,Carbs,4,"158,430","633,720"
2013-08-29 00:00:00,2013-09-07 00:00:00,SO65235,685,Nutrition Pathway,Supplement Store,North America,Canada,QC,Quebec,Montreal,474,Women's Gym Shorts,Shorts,S,Black,Clothing,5,"41,994","209,970"
2013-08-29 00:00:00,2013-09-12 00:00:00,SO65269,648,Nutrition Protein,Supplement Store,North America,United States,CA,California,El Segundo,600,Isolate Whey Protein,Whey Protein,1lbs,Peanut Butter,Protein,2,"323,994","647,988"
2013-08-29 00:00:00,2013-09-05 00:00:00,SO65220,297,Nutrition Quality,Supplement Store,North America,United States,KY,Kentucky,Saint Matthews,562,100% Egg Protein,Egg Protein,5lbs,Coconut,Protein,2,"1430,442","2860,884"
2013-08-29 00:00:00,2013-09-13 00:00:00,SO65215,418,Nutrition Science,Supplement Store,North America,United States,WI,Wisconsin,Racine,374,Isolate Whey Protein,Whey Protein,5lbs,Caramel Ice Cream,Protein,3,"1466,010","4398,030"
2013-08-29 00:00:00,2013-09-08 00:00:00,SO65160,24,Overload Department,Warehouse,North America,United States,CA,California,Union City,606,Pure Casein Protein,Casein Protein,1lbs,Banana,Protein,5,"323,994","1619,970"
2013-08-29 00:00:00,2013-09-15 00:00:00,SO65160,24,Overload Department,Warehouse,North America,United States,CA,California,Union City,490,Short-Sleeve Classic Jersey,Jerseys,L,Black,Clothing,5,"32,394","161,970"
2013-08-29 00:00:00,2013-09-16 00:00:00,SO65189,408,Paragon Department,Warehouse,North America,Canada,BC,British Columbia,Richmond,586,Hydrolyzed Whey Protein,Whey Protein,1lbs,Cookies,Protein,6,"445,410","2672,460"
2013-08-29 00:00:00,2013-09-18 00:00:00,SO65255,163,Physical Sports,Warehouse,North America,United States,OR,Oregon,Klamath Falls,562,100% Egg Protein,Egg Protein,5lbs,Coconut,Protein,1,"1430,442","1430,442"
2013-08-29 00:00:00,2013-09-18 00:00:00,SO65255,163,Physical Sports,Warehouse,North America,United States,OR,Oregon,Klamath Falls,561,100% Egg Protein,Egg Protein,5lbs,Peanut Butter,Protein,1,"1430,442","1430,442"
2013-08-29 00:00:00,2013-09-14 00:00:00,SO65256,438,Praise N Motion,Gym,North America,United States,NV,Nevada,Las Vegas,580,Blended Protein,Blended Protein,5lbs,Cookies,Protein,3,"1020,594","3061,782"
2013-08-29 00:00:00,2013-09-10 00:00:00,SO65256,438,Praise N Motion,Gym,North America,United States,NV,Nevada,Las Vegas,583,Blended Protein,Blended Protein,5lbs,Vanilla,Protein,1,"1020,594","1020,594"
2013-08-29 00:00:00,2013-09-18 00:00:00,SO65256,438,Praise N Motion,Gym,North America,United States,NV,Nevada,Las Vegas,482,Gym Socks,Socks,L,Black,Clothing,18,"4,945","89,001"
2013-08-29 00:00:00,2013-09-15 00:00:00,SO65256,438,Praise N Motion,Gym,North America,United States,NV,Nevada,Las Vegas,481,Gym Socks,Socks,M,Black,Clothing,4,"5,394","21,576"
2013-08-29 00:00:00,2013-09-13 00:00:00,SO65256,438,Praise N Motion,Gym,North America,United States,NV,Nevada,Las Vegas,605,Pure Casein Protein,Casein Protein,1lbs,Caramel Ice Cream,Protein,2,"323,994","647,988"
2013-08-29 00:00:00,2013-09-12 00:00:00,SO65200,254,Shield Sports,Warehouse,North America,United States,WA,Washington,Bellevue,476,Women's Gym Shorts,Shorts,L,Black,Clothing,10,"41,994","419,940"
2013-08-29 00:00:00,2013-09-14 00:00:00,SO65310,3,Storeify,Warehouse,North America,United States,TX,Texas,Irving,287,PRO Weight Gainer,Gainer,2lbs,Caramel Ice Cream,Carbs,3,"202,332","606,996"
2013-08-29 00:00:00,2013-09-19 00:00:00,SO65306,75,Storeworks,Warehouse,North America,United States,TX,Texas,Garland,531,Carb Watchers Lean Body MRP,Meal Replacement,42 packs,Natural,Carbs,2,"149,874","299,748"
2013-08-29 00:00:00,2013-09-09 00:00:00,SO65306,75,Storeworks,Warehouse,North America,United States,TX,Texas,Garland,551,Lean Body MRP,Meal Replacement,2lbs,Natural,Carbs,5,"158,430","792,150"
2013-08-29 00:00:00,2013-09-13 00:00:00,SO65306,75,Storeworks,Warehouse,North America,United States,TX,Texas,Garland,527,Lean Body MRP,Meal Replacement,5lbs,Natural,Carbs,2,"158,430","316,860"
2013-08-29 00:00:00,2013-09-19 00:00:00,SO65306,75,Storeworks,Warehouse,North America,United States,TX,Texas,Garland,524,Meal Replacement,Meal Replacement,40 packs,Natural,Carbs,1,"158,430","158,430"
2013-08-29 00:00:00,2013-09-06 00:00:00,SO65306,75,Storeworks,Warehouse,North America,United States,TX,Texas,Garland,603,ONE,Meal Replacement,36 oz,Natural,Carbs,1,"72,894","72,894"
2013-08-29 00:00:00,2013-09-12 00:00:00,SO65195,197,Supplements 100,Supplement Store,North America,United States,MI,Michigan,Novi,590,100% Egg Protein,Egg Protein,2lbs,Chocolate,Protein,1,"461,694","461,694"
2013-08-29 00:00:00,2013-09-19 00:00:00,SO65195,197,Supplements 100,Supplement Store,North America,United States,MI,Michigan,Novi,532,Carb Watchers Lean Body MRP,Meal Replacement,20 packs,Natural,Carbs,1,"149,874","149,874"
2013-08-29 00:00:00,2013-09-14 00:00:00,SO65195,197,Supplements 100,Supplement Store,North America,United States,MI,Michigan,Novi,524,Meal Replacement,Meal Replacement,40 packs,Natural,Carbs,1,"158,430","158,430"
2013-08-29 00:00:00,2013-09-18 00:00:00,SO65195,197,Supplements 100,Supplement Store,North America,United States,MI,Michigan,Novi,476,Women's Gym Shorts,Shorts,L,Black,Clothing,13,"40,594","527,725"
2013-08-29 00:00:00,2013-09-17 00:00:00,SO65156,173,Supplements Ensure,Supplement Store,North America,Canada,BC,British Columbia,Vancouver,605,Pure Casein Protein,Casein Protein,1lbs,Caramel Ice Cream,Protein,4,"323,994","1295,976"
2013-08-29 00:00:00,2013-09-07 00:00:00,SO65178,306,Supplements Focus,Supplement Store,North America,United States,MI,Michigan,Southgate,222,Adam Men's Multivitamin,Vitamins,180 Softgels,NA,Vitamins,5,"20,994","104,970"
2013-08-29 00:00:00,2013-09-11 00:00:00,SO65245,179,Supplements Iron,Supplement Store,North America,United States,OH,Ohio,Mentor,562,100% Egg Protein,Egg Protein,5lbs,Coconut,Protein,4,"1430,442","5721,768"
2013-08-29 00:00:00,2013-09-12 00:00:00,SO65245,179,Supplements Iron,Supplement Store,North America,United States,OH,Ohio,Mentor,563,100% Egg Protein,Egg Protein,5lbs,Cookies,Protein,1,"1430,442","1430,442"
2013-08-29 00:00:00,2013-09-15 00:00:00,SO65245,179,Supplements Iron,Supplement Store,North America,United States,OH,Ohio,Mentor,561,100% Egg Protein,Egg Protein,5lbs,Peanut Butter,Protein,1,"1430,442","1430,442"
